filename,width,height,class,xmin,ymin,xmax,ymax
smallscratches_original_16-jpg_18e4f5db-4eb6-4568-9463-4bb2b55b6c83_jpg.rf.4af9359c7a7784836c6577f673653b4c.jpg,640,640,scratch,330,315,447,419
smallscratches_original_16-jpg_2679ca7b-e259-4ff4-9d88-75f8bbbf4ef7_jpg.rf.d62379f0d2c09d9f5b0f25708fe02c6f.jpg,640,640,scratch,323,201,490,393
smallscratches_original_16-jpg_41e6ea1a-143d-44d2-b4e2-d28bf9939a02_jpg.rf.89072e04be44e85847b07d83b63551dc.jpg,640,640,scratch,264,235,512,319
smallscratches_original_16-jpg_41e6ea1a-143d-44d2-b4e2-d28bf9939a02_jpg.rf.89072e04be44e85847b07d83b63551dc.jpg,640,640,scratch,309,346,450,449
smallscratches_original_16-jpg_518d28c5-5ce5-4f29-a1ce-64936bae4a20_jpg.rf.5d0ca9bc6fa935d2372d98311b5ff04b.jpg,640,640,scratch,134,233,393,279
smallscratches_original_16-jpg_518d28c5-5ce5-4f29-a1ce-64936bae4a20_jpg.rf.5d0ca9bc6fa935d2372d98311b5ff04b.jpg,640,640,scratch,203,294,322,463
smallscratches_original_16-jpg_71c36a1f-443d-4283-89cd-42cf943d8332_jpg.rf.1d86c6b3c2c7f819ec81fb2f78b68076.jpg,640,640,scratch,244,175,333,369
smallscratches_original_16-jpg_71c36a1f-443d-4283-89cd-42cf943d8332_jpg.rf.1d86c6b3c2c7f819ec81fb2f78b68076.jpg,640,640,scratch,355,232,409,332
smallscratches_original_16-jpg_79e5a1ef-77fd-43d1-93ae-3bb2bb867f76_jpg.rf.d87991c380f7045064a3b19e8e91c53a.jpg,640,640,scratch,256,213,488,291
smallscratches_original_16-jpg_7b1d1c40-9f4d-41a6-ad96-684a902a90f8_jpg.rf.be4f35f5e22166df9bdc78400deb7822.jpg,640,640,scratch,184,332,378,391
smallscratches_original_16-jpg_89ce243c-349a-4bb3-a338-fdc6d3e9a9dd_jpg.rf.65e4dad7e5eedc5d00ded93e97628243.jpg,640,640,scratch,273,249,464,324
smallscratches_original_16-jpg_89ce243c-349a-4bb3-a338-fdc6d3e9a9dd_jpg.rf.65e4dad7e5eedc5d00ded93e97628243.jpg,640,640,scratch,312,340,446,420
smallscratches_original_16-jpg_a51565b0-c35e-451f-bbb9-2e131ed32fbe_jpg.rf.e2465befa1eb908eddd657828b262879.jpg,640,640,scratch,241,215,551,322
smallscratches_original_16-jpg_b1ff433a-1b69-4e45-9029-88f4791cd9dc_jpg.rf.77451f0dacde321a91e7683b8c77c386.jpg,640,640,scratch,182,258,375,301
smallscratches_original_16-jpg_dfd60bd4-96e8-4004-b421-97680438178f_jpg.rf.0bd158ced78afd57754b2f5a056d4812.jpg,640,640,scratch,118,230,395,301
smallscratches_original_16-jpg_dfd60bd4-96e8-4004-b421-97680438178f_jpg.rf.0bd158ced78afd57754b2f5a056d4812.jpg,640,640,scratch,153,324,346,454
smallscratches_original_16-jpg_e7767d3a-0075-4348-8284-2775f946073a_jpg.rf.f51b90ba6ea1b3742498f8623fc7040a.jpg,640,640,scratch,218,126,296,403
smallscratches_original_16-jpg_e7767d3a-0075-4348-8284-2775f946073a_jpg.rf.f51b90ba6ea1b3742498f8623fc7040a.jpg,640,640,scratch,317,178,454,327
smallscratches_original_16-jpg_fb27dc0a-2b52-4d7a-aefb-63e5a8a7efa8_jpg.rf.4227cca9aea443bb40b5fae0a26ce786.jpg,640,640,scratch,167,252,373,320
smallscratches_original_16-jpg_fb27dc0a-2b52-4d7a-aefb-63e5a8a7efa8_jpg.rf.4227cca9aea443bb40b5fae0a26ce786.jpg,640,640,scratch,213,350,336,414
smallscratches_original_16-jpg_fe056e93-f6cb-4908-9d87-7c283cd98565_jpg.rf.ac97080f046f13bd47b6bc14c2d3dcac.jpg,640,640,scratch,175,252,369,316
smallscratches_original_16-jpg_fe056e93-f6cb-4908-9d87-7c283cd98565_jpg.rf.ac97080f046f13bd47b6bc14c2d3dcac.jpg,640,640,scratch,206,335,331,424
smallscratches_original_17-jpg_04d7de0c-50a1-4e02-9e4e-7ab522a6012d_jpg.rf.623e77623dae6e932ebdf32b9a003d3a.jpg,640,640,scratch,310,109,376,506
smallscratches_original_17-jpg_0932b803-741a-49de-9414-4fef6e79c9bc_jpg.rf.f9720573ce8b4fd48937f0fc17cc3347.jpg,640,640,scratch,267,100,324,531
smallscratches_original_17-jpg_173d4ddc-5935-4c92-963f-1a71aa4ef1ea_jpg.rf.10620bfce0f15924ed71824ba5bd238c.jpg,640,640,scratch,329,92,383,558
smallscratches_original_17-jpg_1e3eeb2b-708d-4ea0-a2d3-a3fcbbb135b6_jpg.rf.2a6eddc639e08ac5934df506b9bb541c.jpg,640,640,scratch,169,269,521,330
smallscratches_original_17-jpg_2df55bc3-960e-445e-9786-d791bc6d17b2_jpg.rf.c950427ff20805c23c3d148ad8bd91bd.jpg,640,640,scratch,302,83,378,521
smallscratches_original_17-jpg_3954b31d-2a87-4697-85fd-da07de630032_jpg.rf.7e24a4102becc997ef2f836ce6ffe625.jpg,640,640,scratch,124,278,474,323
smallscratches_original_17-jpg_5226d89a-2c04-4f11-9bf2-65f7e205342a_jpg.rf.8230ea5ed11d84fb7f094c889b305cae.jpg,640,640,scratch,69,317,526,401
smallscratches_original_17-jpg_53dbb742-99d4-4962-bd08-868713e954a6_jpg.rf.28057373116c78cbdd18184280127e0d.jpg,640,640,scratch,302,69,378,532
smallscratches_original_17-jpg_61409bd9-bb3a-432b-8707-dbda8589feb0_jpg.rf.7c331d8c2fb642960f1335a8894eeeb8.jpg,640,640,scratch,278,117,316,487
smallscratches_original_17-jpg_8c2f226b-4168-4c9d-92ea-14eefdc32f9d_jpg.rf.2150e8d622116933a321b3715eb66b2e.jpg,640,640,scratch,46,324,638,417
smallscratches_original_17-jpg_975b30ce-43d0-4332-ac8f-574bbe83ab55_jpg.rf.91151b927f80eaf066fb17b4474ae7d1.jpg,640,640,scratch,330,78,374,517
smallscratches_original_17-jpg_ae01feca-dcc8-4559-9545-6c6b5c525951_jpg.rf.15e9ca06dc2c00cf2987f76afeaf78d2.jpg,640,640,scratch,330,44,384,572
smallscratches_original_17-jpg_b2430927-c6f9-4c6c-8d5c-fa9b22dd7f9e_jpg.rf.368c91b4e4414107315acadac7b7601b.jpg,640,640,scratch,327,121,367,493
smallscratches_original_17-jpg_b6acb9ca-f55a-4734-be7a-ef0da3289c03_jpg.rf.edd5f19be96c11581290d951de28577b.jpg,640,640,scratch,269,113,316,518
smallscratches_original_17-jpg_bccc2ec8-0425-40f7-aa7f-ab43c5422629_jpg.rf.a2de823487b9fa79ee4cac2333e09dbf.jpg,640,640,scratch,95,258,605,335
smallscratches_original_17-jpg_bde4c9e1-6597-49e0-bb1b-50e83c62cb41_jpg.rf.feb6befd7e59dc7902b3c4df7a2cae97.jpg,640,640,scratch,256,9,311,588
smallscratches_original_17-jpg_be805ab3-a68f-4b51-aa2c-96e3bc3e4d65_jpg.rf.46d44e9063182ab236a47279ca874c37.jpg,640,640,scratch,267,78,320,522
smallscratches_original_17-jpg_d750f6fc-6300-4462-8533-5a73f7788b0d_jpg.rf.e5024a04d4193df8dc3fabd2a9493b55.jpg,640,640,scratch,330,115,364,506
smallscratches_original_18-jpg_0a12a782-a731-4725-b05a-a5db5fe5f788_jpg.rf.58c386e00155570584c425e37d186c0a.jpg,640,640,scratch,237,364,323,442
smallscratches_original_18-jpg_0a12a782-a731-4725-b05a-a5db5fe5f788_jpg.rf.58c386e00155570584c425e37d186c0a.jpg,640,640,scratch,212,461,268,534
smallscratches_original_18-jpg_0a12a782-a731-4725-b05a-a5db5fe5f788_jpg.rf.58c386e00155570584c425e37d186c0a.jpg,640,640,scratch,37,295,141,386
smallscratches_original_18-jpg_1b152f5e-7595-4e68-9aae-878f73185bb9_jpg.rf.ed5c02bc7ef951384aa4e68df70122e8.jpg,640,640,scratch,9,46,73,95
smallscratches_original_18-jpg_1b152f5e-7595-4e68-9aae-878f73185bb9_jpg.rf.ed5c02bc7ef951384aa4e68df70122e8.jpg,640,640,scratch,95,289,172,381
smallscratches_original_18-jpg_1b152f5e-7595-4e68-9aae-878f73185bb9_jpg.rf.ed5c02bc7ef951384aa4e68df70122e8.jpg,640,640,scratch,221,129,273,204
smallscratches_original_18-jpg_1b152f5e-7595-4e68-9aae-878f73185bb9_jpg.rf.ed5c02bc7ef951384aa4e68df70122e8.jpg,640,640,scratch,258,219,312,278
smallscratches_original_18-jpg_1ea27ae4-b51d-44bd-990a-3c4dfd31117b_jpg.rf.f6766ae2b49852f8d477639311da062a.jpg,640,640,scratch,170,326,306,394
smallscratches_original_18-jpg_1ea27ae4-b51d-44bd-990a-3c4dfd31117b_jpg.rf.f6766ae2b49852f8d477639311da062a.jpg,640,640,scratch,24,395,106,439
smallscratches_original_18-jpg_1ea27ae4-b51d-44bd-990a-3c4dfd31117b_jpg.rf.f6766ae2b49852f8d477639311da062a.jpg,640,640,scratch,224,455,321,521
smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.fccf73faec5ef965aff958da9515a190.jpg,640,640,scratch,327,229,395,285
smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.fccf73faec5ef965aff958da9515a190.jpg,640,640,scratch,370,143,412,220
smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.fccf73faec5ef965aff958da9515a190.jpg,640,640,scratch,481,215,563,316
smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.fccf73faec5ef965aff958da9515a190.jpg,640,640,scratch,572,1,633,49
smallscratches_original_18-jpg_2a49f25c-ecf6-46da-8060-c973c2a0e3c0_jpg.rf.a10fcffbb11faf5bcce04ddbcafdbf09.jpg,640,640,scratch,61,53,129,107
smallscratches_original_18-jpg_2a49f25c-ecf6-46da-8060-c973c2a0e3c0_jpg.rf.a10fcffbb11faf5bcce04ddbcafdbf09.jpg,640,640,scratch,203,44,257,85
smallscratches_original_18-jpg_2a49f25c-ecf6-46da-8060-c973c2a0e3c0_jpg.rf.a10fcffbb11faf5bcce04ddbcafdbf09.jpg,640,640,scratch,246,172,283,228
smallscratches_original_18-jpg_2a49f25c-ecf6-46da-8060-c973c2a0e3c0_jpg.rf.a10fcffbb11faf5bcce04ddbcafdbf09.jpg,640,640,scratch,266,243,317,299
smallscratches_original_18-jpg_2a49f25c-ecf6-46da-8060-c973c2a0e3c0_jpg.rf.a10fcffbb11faf5bcce04ddbcafdbf09.jpg,640,640,scratch,116,231,191,317
smallscratches_original_18-jpg_327f3d6c-a3ad-464b-83eb-658d6ad5a173_jpg.rf.7a8cc37b07d754cd220bbc6e6c1c6591.jpg,640,640,scratch,22,52,88,97
smallscratches_original_18-jpg_327f3d6c-a3ad-464b-83eb-658d6ad5a173_jpg.rf.7a8cc37b07d754cd220bbc6e6c1c6591.jpg,640,640,scratch,172,1,230,38
smallscratches_original_18-jpg_327f3d6c-a3ad-464b-83eb-658d6ad5a173_jpg.rf.7a8cc37b07d754cd220bbc6e6c1c6591.jpg,640,640,scratch,238,154,273,210
smallscratches_original_18-jpg_327f3d6c-a3ad-464b-83eb-658d6ad5a173_jpg.rf.7a8cc37b07d754cd220bbc6e6c1c6591.jpg,640,640,scratch,255,229,311,285
smallscratches_original_18-jpg_327f3d6c-a3ad-464b-83eb-658d6ad5a173_jpg.rf.7a8cc37b07d754cd220bbc6e6c1c6591.jpg,640,640,scratch,101,275,179,350
smallscratches_original_18-jpg_3765a844-cd02-45be-813f-985094c7b718_jpg.rf.86dc76357de6c663967cc7446686828c.jpg,640,640,scratch,229,130,261,190
smallscratches_original_18-jpg_3c88c640-8363-4f63-a413-e3e377cf03f9_jpg.rf.f3792c7758252f28928678bff791c4c2.jpg,640,640,scratch,326,221,394,286
smallscratches_original_18-jpg_3c88c640-8363-4f63-a413-e3e377cf03f9_jpg.rf.f3792c7758252f28928678bff791c4c2.jpg,640,640,scratch,367,150,426,213
smallscratches_original_18-jpg_3c88c640-8363-4f63-a413-e3e377cf03f9_jpg.rf.f3792c7758252f28928678bff791c4c2.jpg,640,640,scratch,584,1,641,27
smallscratches_original_18-jpg_3c88c640-8363-4f63-a413-e3e377cf03f9_jpg.rf.f3792c7758252f28928678bff791c4c2.jpg,640,640,scratch,483,217,582,314
smallscratches_original_18-jpg_6be36dd2-82b3-47e1-8494-13c5fd86ca14_jpg.rf.2b954df13967dbf712d3a3b1bc63005d.jpg,640,640,scratch,109,332,193,413
smallscratches_original_18-jpg_6be36dd2-82b3-47e1-8494-13c5fd86ca14_jpg.rf.2b954df13967dbf712d3a3b1bc63005d.jpg,640,640,scratch,63,535,114,586
smallscratches_original_18-jpg_6be36dd2-82b3-47e1-8494-13c5fd86ca14_jpg.rf.2b954df13967dbf712d3a3b1bc63005d.jpg,640,640,scratch,244,418,290,461
smallscratches_original_18-jpg_6be36dd2-82b3-47e1-8494-13c5fd86ca14_jpg.rf.2b954df13967dbf712d3a3b1bc63005d.jpg,640,640,scratch,267,352,321,397
smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.08109553de8bd5f57e9f368396248c3a.jpg,640,640,scratch,318,239,391,291
smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.08109553de8bd5f57e9f368396248c3a.jpg,640,640,scratch,373,141,406,223
smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.08109553de8bd5f57e9f368396248c3a.jpg,640,640,scratch,556,57,618,87
smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.08109553de8bd5f57e9f368396248c3a.jpg,640,640,scratch,401,1,472,24
smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.08109553de8bd5f57e9f368396248c3a.jpg,640,640,scratch,458,269,536,355
smallscratches_original_18-jpg_96269b92-cb27-42cd-8174-fc266191e42f_jpg.rf.608149656a5da1220a79f202bdd41e2e.jpg,640,640,scratch,389,101,440,179
smallscratches_original_18-jpg_96269b92-cb27-42cd-8174-fc266191e42f_jpg.rf.608149656a5da1220a79f202bdd41e2e.jpg,640,640,scratch,329,206,413,270
smallscratches_original_18-jpg_96269b92-cb27-42cd-8174-fc266191e42f_jpg.rf.608149656a5da1220a79f202bdd41e2e.jpg,640,640,scratch,533,184,627,322
smallscratches_original_18-jpg_96269b92-cb27-42cd-8174-fc266191e42f_jpg.rf.608149656a5da1220a79f202bdd41e2e.jpg,640,640,scratch,332,426,398,486
smallscratches_original_18-jpg_9b4d78fd-e6ad-46d0-ac9d-d3a53e83d6e2_jpg.rf.c01f7f91191a02dc7292d6a82cf093f2.jpg,640,640,scratch,326,236,398,288
smallscratches_original_18-jpg_9b4d78fd-e6ad-46d0-ac9d-d3a53e83d6e2_jpg.rf.c01f7f91191a02dc7292d6a82cf093f2.jpg,640,640,scratch,360,161,394,228
smallscratches_original_18-jpg_9b4d78fd-e6ad-46d0-ac9d-d3a53e83d6e2_jpg.rf.c01f7f91191a02dc7292d6a82cf093f2.jpg,640,640,scratch,396,24,441,78
smallscratches_original_18-jpg_9b4d78fd-e6ad-46d0-ac9d-d3a53e83d6e2_jpg.rf.c01f7f91191a02dc7292d6a82cf093f2.jpg,640,640,scratch,524,46,585,80
smallscratches_original_18-jpg_9b4d78fd-e6ad-46d0-ac9d-d3a53e83d6e2_jpg.rf.c01f7f91191a02dc7292d6a82cf093f2.jpg,640,640,scratch,456,244,525,311
smallscratches_original_18-jpg_9b5fdfea-11e3-47f4-b6fc-7f5528fd2bc0_jpg.rf.73a92378065bc147c213e5a4585b2013.jpg,640,640,scratch,330,347,403,479
smallscratches_original_18-jpg_9b5fdfea-11e3-47f4-b6fc-7f5528fd2bc0_jpg.rf.73a92378065bc147c213e5a4585b2013.jpg,640,640,scratch,449,324,530,395
smallscratches_original_18-jpg_9b5fdfea-11e3-47f4-b6fc-7f5528fd2bc0_jpg.rf.73a92378065bc147c213e5a4585b2013.jpg,640,640,scratch,532,546,597,587
smallscratches_original_18-jpg_9b5fdfea-11e3-47f4-b6fc-7f5528fd2bc0_jpg.rf.73a92378065bc147c213e5a4585b2013.jpg,640,640,scratch,394,575,444,616
smallscratches_original_18-jpg_9b5fdfea-11e3-47f4-b6fc-7f5528fd2bc0_jpg.rf.73a92378065bc147c213e5a4585b2013.jpg,640,640,scratch,334,198,371,256
smallscratches_original_18-jpg_9caed2b9-8892-4e71-8fb9-ee0162a39ed5_jpg.rf.a5e479a19cb1617c67d15d94d42b0a94.jpg,640,640,scratch,326,149,384,283
smallscratches_original_18-jpg_9caed2b9-8892-4e71-8fb9-ee0162a39ed5_jpg.rf.a5e479a19cb1617c67d15d94d42b0a94.jpg,640,640,scratch,458,189,532,286
smallscratches_original_18-jpg_9caed2b9-8892-4e71-8fb9-ee0162a39ed5_jpg.rf.a5e479a19cb1617c67d15d94d42b0a94.jpg,640,640,scratch,520,1,574,31
smallscratches_original_18-jpg_a67ef894-1149-456d-9349-39e0e77b99e3_jpg.rf.f0f2847e436245b03e68cd8b6b115d83.jpg,640,640,scratch,30,209,139,327
smallscratches_original_18-jpg_a67ef894-1149-456d-9349-39e0e77b99e3_jpg.rf.f0f2847e436245b03e68cd8b6b115d83.jpg,640,640,scratch,210,117,278,177
smallscratches_original_18-jpg_a67ef894-1149-456d-9349-39e0e77b99e3_jpg.rf.f0f2847e436245b03e68cd8b6b115d83.jpg,640,640,scratch,226,206,310,273
smallscratches_original_18-jpg_a67ef894-1149-456d-9349-39e0e77b99e3_jpg.rf.f0f2847e436245b03e68cd8b6b115d83.jpg,640,640,scratch,253,421,308,479
smallscratches_original_18-jpg_a6d22b9b-0bb7-4a4a-9793-36a307db2540_jpg.rf.8c16cf5d99941f80bd763cf683baea5d.jpg,640,640,scratch,321,175,394,299
smallscratches_original_18-jpg_a6d22b9b-0bb7-4a4a-9793-36a307db2540_jpg.rf.8c16cf5d99941f80bd763cf683baea5d.jpg,640,640,scratch,392,41,438,86
smallscratches_original_18-jpg_a6d22b9b-0bb7-4a4a-9793-36a307db2540_jpg.rf.8c16cf5d99941f80bd763cf683baea5d.jpg,640,640,scratch,532,53,578,99
smallscratches_original_18-jpg_a6d22b9b-0bb7-4a4a-9793-36a307db2540_jpg.rf.8c16cf5d99941f80bd763cf683baea5d.jpg,640,640,scratch,447,233,520,322
smallscratches_original_18-jpg_b1a3cc62-2bc9-4d2c-bc8f-aee6837c2d21_jpg.rf.76d465688d22fe12d3d8a309ca2e1f54.jpg,640,640,scratch,80,393,194,435
smallscratches_original_18-jpg_b1a3cc62-2bc9-4d2c-bc8f-aee6837c2d21_jpg.rf.76d465688d22fe12d3d8a309ca2e1f54.jpg,640,640,scratch,196,335,298,401
smallscratches_original_18-jpg_b1a3cc62-2bc9-4d2c-bc8f-aee6837c2d21_jpg.rf.76d465688d22fe12d3d8a309ca2e1f54.jpg,640,640,scratch,235,518,362,619
smallscratches_original_18-jpg_b25d3892-9a24-4043-8485-18ead593b07e_jpg.rf.3527c00cf3966d9006304796bf0ea801.jpg,640,640,scratch,324,236,386,282
smallscratches_original_18-jpg_b25d3892-9a24-4043-8485-18ead593b07e_jpg.rf.3527c00cf3966d9006304796bf0ea801.jpg,640,640,scratch,373,155,411,219
smallscratches_original_18-jpg_b25d3892-9a24-4043-8485-18ead593b07e_jpg.rf.3527c00cf3966d9006304796bf0ea801.jpg,640,640,scratch,469,284,546,351
smallscratches_original_18-jpg_b25d3892-9a24-4043-8485-18ead593b07e_jpg.rf.3527c00cf3966d9006304796bf0ea801.jpg,640,640,scratch,567,53,620,99
smallscratches_original_18-jpg_b5c75598-5f59-4b63-b6a1-fa5cc021fcbe_jpg.rf.dfc4ace638dd9e27fcf7820236aa7f2d.jpg,640,640,scratch,324,152,406,286
smallscratches_original_18-jpg_b5c75598-5f59-4b63-b6a1-fa5cc021fcbe_jpg.rf.dfc4ace638dd9e27fcf7820236aa7f2d.jpg,640,640,scratch,478,226,555,306
smallscratches_original_18-jpg_b5c75598-5f59-4b63-b6a1-fa5cc021fcbe_jpg.rf.dfc4ace638dd9e27fcf7820236aa7f2d.jpg,640,640,scratch,569,7,630,44
smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.cbd83059b1d4ef0ab1006ce46ff542d3.jpg,640,640,scratch,26,401,125,554
smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.cbd83059b1d4ef0ab1006ce46ff542d3.jpg,640,640,scratch,235,384,317,483
smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.cbd83059b1d4ef0ab1006ce46ff542d3.jpg,640,640,scratch,212,522,277,615
smallscratches_original_18-jpg_c5056973-366a-4f87-b77c-841f433c2e75_jpg.rf.ddd523d9b8dcc8c46121a936e52f260e.jpg,640,640,scratch,36,206,134,322
smallscratches_original_18-jpg_c5056973-366a-4f87-b77c-841f433c2e75_jpg.rf.ddd523d9b8dcc8c46121a936e52f260e.jpg,640,640,scratch,218,126,267,184
smallscratches_original_18-jpg_c5056973-366a-4f87-b77c-841f433c2e75_jpg.rf.ddd523d9b8dcc8c46121a936e52f260e.jpg,640,640,scratch,229,215,309,286
smallscratches_original_18-jpg_c5056973-366a-4f87-b77c-841f433c2e75_jpg.rf.ddd523d9b8dcc8c46121a936e52f260e.jpg,640,640,scratch,244,421,312,475
smallscratches_original_18-jpg_c5bb2034-ae20-4143-b41c-dacf4a467217_jpg.rf.24d8f662a1d034f99fbe178def4cb713.jpg,640,640,scratch,355,81,386,154
smallscratches_original_18-jpg_c5bb2034-ae20-4143-b41c-dacf4a467217_jpg.rf.24d8f662a1d034f99fbe178def4cb713.jpg,640,640,scratch,319,181,378,273
smallscratches_original_18-jpg_c5bb2034-ae20-4143-b41c-dacf4a467217_jpg.rf.24d8f662a1d034f99fbe178def4cb713.jpg,640,640,scratch,461,114,538,241
smallscratches_original_18-jpg_f45aeed4-a954-4cb7-9cd8-b35c557b8164_jpg.rf.f5f63f7a4bd4f1d6d6f7d5a587a2a56a.jpg,640,640,scratch,55,38,98,125
smallscratches_original_18-jpg_f45aeed4-a954-4cb7-9cd8-b35c557b8164_jpg.rf.f5f63f7a4bd4f1d6d6f7d5a587a2a56a.jpg,640,640,scratch,255,116,341,189
smallscratches_original_18-jpg_f45aeed4-a954-4cb7-9cd8-b35c557b8164_jpg.rf.f5f63f7a4bd4f1d6d6f7d5a587a2a56a.jpg,640,640,scratch,158,240,298,320
smallscratches_original_19-jpg_09d2ee17-3e68-4b19-92b5-2ca14907c0b0_jpg.rf.1373e28eb851b0d48bf6aaa3581ff52c.jpg,640,640,scratch,164,116,327,555
smallscratches_original_19-jpg_1f31f87d-6906-4ac1-a353-ee6a15105ed1_jpg.rf.59565258b04b8a1f93d52bcb447ad833.jpg,640,640,scratch,15,189,610,290
smallscratches_original_19-jpg_3c54821d-f7b7-4284-829c-abfc289400e5_jpg.rf.8296474f896586d85476d8641cefa60b.jpg,640,640,scratch,69,164,543,332
smallscratches_original_19-jpg_3fbc4dae-ca19-4756-8688-2e56c44f4f02_jpg.rf.bd1f1a90fb7c058ac999aa8bcb6d10e6.jpg,640,640,scratch,24,186,577,313
smallscratches_original_19-jpg_4e9bf80b-567c-42fb-ad63-56523951fb3d_jpg.rf.ef6fc4d54e834a40192fa1ac02b92763.jpg,640,640,scratch,87,150,543,345
smallscratches_original_19-jpg_4fb7b195-26cc-4326-9843-b2699739fa27_jpg.rf.035cb2b517a595f0c65c2fc3bc0595f5.jpg,640,640,scratch,67,186,528,347
smallscratches_original_19-jpg_5140ba0e-2db5-4bc7-8bfd-9786828d0241_jpg.rf.a15cf00c2d948180746e923b7166d837.jpg,640,640,scratch,32,190,630,291
smallscratches_original_19-jpg_52c88b5a-f948-4323-91e1-1a4e0588121c_jpg.rf.2790dd29fedc4c32bb9d3a44bd25c289.jpg,640,640,scratch,207,109,345,566
smallscratches_original_19-jpg_55b37177-e3e5-487f-bcc1-3543cb44b9a4_jpg.rf.a161a34fdaa9fe8515aab7e5f415bb6a.jpg,640,640,scratch,4,189,623,276
smallscratches_original_19-jpg_5ffb2976-5977-4a8b-8b54-80f19938f2a6_jpg.rf.e10d495acb0fa3e2749e8ec7732c2525.jpg,640,640,scratch,99,167,581,332
smallscratches_original_19-jpg_664a1456-43e4-4cce-b7e1-5bdeb7ca27bf_jpg.rf.471d7481ce6e65dcb3084a70235302dd.jpg,640,640,scratch,38,112,638,329
smallscratches_original_19-jpg_7e2bbf79-7639-4a8e-a549-7725181ffb66_jpg.rf.24a438968b4aa14576ab0f7e14bdca2c.jpg,640,640,scratch,10,129,641,296
smallscratches_original_19-jpg_7ed36e3c-a58b-4d1c-ac3a-e411ea44ab97_jpg.rf.30d0ba2f49c0037637f4821dcb237df9.jpg,640,640,scratch,84,164,600,335
smallscratches_original_19-jpg_81473b21-2967-4d70-92ff-d2b5d3c68f8d_jpg.rf.226b1dda31839b5f5c489da51200f144.jpg,640,640,scratch,6,369,635,468
smallscratches_original_19-jpg_86ba5800-f1d3-4821-9b47-bcbc184907d8_jpg.rf.3d3827d4f765311c91895ee8844bd4be.jpg,640,640,scratch,23,117,584,330
smallscratches_original_19-jpg_a6103c8a-07d7-4ed8-ae9a-87d654b1cd72_jpg.rf.206ac101d1ef5cfc4603c0f096dbbc1a.jpg,640,640,scratch,33,115,636,325
smallscratches_original_19-jpg_a68d90d5-9b20-45f7-a9dc-6da99af5fde9_jpg.rf.3cc34b42657193304ad8f8d6ff74713f.jpg,640,640,scratch,29,324,627,520
smallscratches_original_19-jpg_a6f43193-f2b8-4475-adad-2fab77603382_jpg.rf.5fa25665028b935f4aeb7053cd21ab70.jpg,640,640,scratch,117,352,563,421
smallscratches_original_19-jpg_c0e8f221-6ca0-4a88-9774-3b20fe39aabd_jpg.rf.cfb0c5616a66920a83e6355755f2c051.jpg,640,640,scratch,35,227,582,292
smallscratches_original_19-jpg_c4a668d4-aaf6-47dd-bd51-f36f77cda60d_jpg.rf.2e725017cc77dc3ba1631fadb2421043.jpg,640,640,scratch,46,347,565,448
smallscratches_original_19-jpg_d4e11fb6-d740-44a1-95a8-cf98b4e3ec04_jpg.rf.aae71e66a8bd8751242dc9e22ef2df6d.jpg,640,640,scratch,71,209,547,310
smallscratches_original_19-jpg_d7ffb688-b9af-4b5a-9ece-e0890bc3e442_jpg.rf.3607f75b58c5f149767d678e0eea64af.jpg,640,640,scratch,1,70,633,302
smallscratches_original_19-jpg_d8a2173b-c8b5-494b-badc-5c15f69ea310_jpg.rf.435f4a7bebc1d36b473a38d96beb5d58.jpg,640,640,scratch,166,7,281,632
smallscratches_original_19-jpg_dc858fa2-b0d4-4586-802e-6c43096a6e8b_jpg.rf.a07d37d2445d5464411828433c8c172a.jpg,640,640,scratch,1,358,624,451
smallscratches_original_19-jpg_f9ff6a48-494b-41e6-84ab-7b5ad701c914_jpg.rf.1f59d9ac53c33fc7555b498bc960ace0.jpg,640,640,scratch,232,86,309,538
smallscratches_original_2-jpg_00f8671a-90fb-49e3-a39b-160ce6e5d988_jpg.rf.0140aa90c91c75e7b1329978b3a0a0b0.jpg,640,640,scratch,1,187,639,339
smallscratches_original_2-jpg_1ad40e88-7ad7-4fef-9dc6-8b131ed2fee1_jpg.rf.a9e0317117499437b42ffd959ca2d368.jpg,640,640,scratch,5,82,641,401
smallscratches_original_2-jpg_1e143a9f-701d-4c5a-b55c-dfa174c3f4b5_jpg.rf.f9e49f34daceb55cd7a231de87d8e5f1.jpg,640,640,scratch,3,178,634,316
